Used Theory,Total Unique Positives,Total Unique Negatives,Default Accuracy,# Clauses,Mean # Litrals,T+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity of T_MDL,Similarity - Common,Overlap Size,MF Theory,Comp Theory,MDL Theory,Compression of T+,Compression of T-,DL of T+,DL of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[14, -1, -5, 9, -8, -7, -16, -12, 6, -10, -2, -11, 13], [12, -7], [16, -8, -14, 9], [-13, 12, -14, 16, -11, 15, -1, 8, -6, -2, -9, 3], [-10, -12, -2, -9, -6], [3, -10, 13, -7, 6, 15, -4, 5], [-2, -14, -16], [-9, 16, 13, 4, -14, -11, -10]]",37960,27576,0.5792236328125,8,6.75,"[[-16, -14, -2], [16, -8, -14, 9], [5, -12, -10, -9, -6, -2], [-7, 12]]","[[11, 12, 7], [-11, -13, -3], [-16, 4, 13], [16, -12, -8, -7, -2], [-8, 1, -6, -10], [16, -14, 4], [8, 14, 15], [1, 6, 15, 16, -4], [2, -16, -13, -10, -8, -1], [8, 11, 13, -15, -5], [2, 11, 16, -13, -9], [8, 3, 5], [-12, 14], [2, -12], [13, -11, 7], [9, 10, -15, -14, -12, -7, -6, -4, -3, -2]]",0.9815673828125,0.312591552734375,0.312591552734375,0.9815673828125,0.9815673828125,0.9973170983386648,0.295745849609375,T-,T+,T+,0.9958951072915571,0.8178926585013613,101.53203543697721,4504.314817374836,284,116,284,116
"[[11, -10], [-7, 4, 1, 12, 5, -2], [8, -1, 14, -10, 11, -9, -13, 2, -15, 16, -6, -12, -7, -5], [-8, 2], [2, 9, -8], [-9, -6, 12, -8], [2, 13, -11, -3, 15, 6, -9, 5, -16, 10, -4, 8, 1]]",34648,30888,0.5286865234375,7,6.285714285714286,"[[12, -9, -8, -6, -2], [-8, 2], [1, 3, 4, 5, 6, 8, 12, 13, 14, 15, 16, -11, -9, -7, -2], [11, -10]]","[[2, 9, 15, -16, -14, -13, -12, -10, -7, -6, -5, -4, -1], [8, -7, 14], [8, 2, 7], [-13, -12, -2], [-16, -14, 10], [3, 4, 5, 7, 10, 11, 16, -2], [13, -4, -3], [3, -5, -2], [1, 5, 15, -16, -10], [2, 9, 10, 11, 12, -13, -6], [3, 4, 9, -15, -13, -12, -11], [4, 7, 13, 14, -15, -6, -5], [5, 7, 10, 16, -14, -3], [8, 15, 16, -10, -3, -1], [3, 11, 13, -16, -4, -1], [5, 9, 12, 15, -14, -10, -7], [4, 10, -15, -9, -7], [1, 2, 3, 5, 7, 9, 15, 16, -12, -8, -4], [-11, -2]]",0.989654541015625,0.297454833984375,0.297454833984375,0.989654541015625,0.989654541015625,0.995575221238938,0.2896728515625,T-,T+,T+,0.9916851033793572,0.8097394970980298,242.9875783188474,4699.663991118811,232,168,232,168
"[[8, 13, 16], [5, -12, -16, 7, 15, -13, 2, -1, 4, 6, 3, 10, -14, 9, -8], [-1, 15, -16, 8, 6, -5, 13, -14, -7, 2, 11, -9, -10], [6, 2, 8, -7, -11], [12, -2, 14], [-9, -16, 6, -14]]",44798,20738,0.683563232421875,6,7.166666666666667,"[[8, 16, 13], [2, -11, 6, 8, -7], [-16, -14, 6, -9], [12, -2, 14]]","[[16, 9, -8], [-14, -6, -9], [-11, -13, -3, 15], [2, 11, 5], [-8, 3, -12], [8, -7, -13], [-14, 13, -2], [10, 11, -5], [4, 12, -15, -10, -8, -6, -5], [4, 6, 11, 13, -12, -3], [9, 14, 15, -12, -11], [2, 3, 7, 13, -15, -11, -9], [16, 5, -1], [13, -16, -5, -4, -1], [1, 6, 10, 11, -14, -4], [4, 8, -15, -6, -2], [1, 10, 16, -15, -7], [1, 3, 9, 15, -4, -2], [6, 7, -15, -12, -3], [2, -13, 12]]",0.999969482421875,0.3103790283203125,0.3103790283203125,0.999969482421875,0.999969482421875,1.0,0.3103485107421875,T-,T+,T+,0.9958712486147597,0.8493712806047969,101.87995874039751,3745.0039803669165,295,105,295,105
"[[15, 11, 7, 6, -9, 3, 4, 14, -5, 1, -2, 13], [16, 12], [-3, 5, 7], [16, 8, -6, -13, -14, -2, 15, -11, -10], [-3, 4], [4], [10, -8, 15, -13, 16, 11, 4, -7, -2], [15, 13, -11, 4, -2, 8, -7, -5, 16, -6, -1, -12, -9, -10, -3], [-7, -9, -10, 4, 1, -6, 11, 14, 12, 5, -2, 3, 15, 13]]",21476,44060,0.67230224609375,9,7.444444444444445,"[[-3, 5, 7], [16, 12], [4]]","[[3, 7, 9, 10, 13, 15, 16, -11, -2, -6, -1], [1, 11, -15, -12, -8], [2, 3, 10, -6, -1], [1, 2, 3, 7, -15, -9, -5], [1, 7, 13, 15, -16, -11, -6], [8, -16, -15, -12, -5, -3], [12, 14, -9, -8, -5, -1], [1, 9, 15, -10, -7, -4], [8, -14, -12, -1, -6, -2], [5, 7, 9, 14, 15, -12], [3, -14, -9, -8, -4, -1], [-16, -4], [4, 6, 11, 14, 15, -16, -10, -1, -8, -5, -2], [-12, -4]]",0.99957275390625,0.1322021484375,0.99957275390625,0.99957275390625,0.99957275390625,1.0,0.13177490234375,T+,T+,T+,0.9768794347690989,0.9038364134762616,656.2287855699242,2371.569617621584,156,244,156,244
"[[13, -15, -9, -14, 1, 10], [-7, 5, 9, -10, -16, 8, 12, -4, 1, -6, 11, 2, -3], [2], [-16, 15, -14], [-12, 7, 1, -10, -8, 15, -16, -14, 2, 4, -13, -9, -5], [4, 11, 12, 10, 5, -3, -7, -14, 2, 9, 8], [-7, 4, -2, 13, 11, 9, 12, 16, 5], [15], [1, 8, -14, 6, 12, -5, 2]]",15808,49728,0.7587890625,9,7.111111111111111,"[[16, 4, 12, 13], [-14, 5, -11, -9], [2], [15]]","[[3, 8, 11, -14, -12, -10, -9, -7, -6, -5, -4], [3, 5, 6, 7, 8, 13, 14, -16, -15, -10], [5, 9, 10, 11, -16, -14, -13, -7, -6, -4, -3, -1], [1, 4, 5, 7, 8, 10, 11, 13, 14, -16, -9, -3], [1, 3, 10, -13, -6], [-14, -6, -4, -2], [4, 5, 11, -10, -3, -1], [6, 9, 16, -15, -12, -5, -4, -3, -1], [4, 9, 16, -15, -7], [10, -12, -1, -9, -7, -2], [3, 4, 5, 12, -14, -10, -9], [1, 13, -15, -9, -7, -5, -4], [1, 3, 7, 8, -16, -13, -12], [1, 6, 12, 16, -10, -8, -4], [4, 6, 7, 10, -5, -2], [10, 11, -15, -14, -13, -6, -5, -4, -1], [5, 7, 12, -15, -11, -8, -4, -1], [5, 13, -16, -12, -8, -7, -4], [3, 4, 13, 14, -15, -6, -5], [-15, -2]]",0.96826171875,0.135711669921875,0.96826171875,0.96826171875,0.96826171875,0.8307124830130072,0.157196044921875,T+,T+,T+,0.9637113591889848,0.9191113468818722,1015.4872448603746,1989.0134221610028,127,273,127,273
"[[5, -4], [4, -12, 1, 5, 6, 14, -10, 16, -3, -2, 9, -11], [-4, 9], [5, -3, 13, 4, 6, -9, -14, 10, 15, 8, -7, -11, -1, 16, 12], [-11, 8, -4, -6, 5, 15, 2, -3, 10, -9, 1, -12], [16, 13], [15, 10, -8, -1, 4, -5, 2, 11, -3, 12, 6, -7]]",30700,34836,0.53155517578125,7,8.142857142857142,"[[9, -5, -4], [16, 13], [-4, 5]]","[[10, 13, 14, 15, -12, -9, -7, -6, -5, -3, -2], [8, -13, 4], [-16, 4, 13], [-13, -9, 6, -5], [-8, 10, -6, -13], [-15, 2, 12, -9], [1, 3, 10, -9, -7, -4], [-13, -2, -1], [10, 2, 3, -5], [11, 15, -14, -12, -3], [1, 6, 10, -15, -9, -3, -2], [1, 15, 16, -14, -13, -10, -2], [6, 7, 12, 15, -16], [14, -13, -9, -8, -2], [2, 12, 14, -11, -6], [1, 2, 6, 8, 15, -16], [3, 10, -15, -5, -1], [-16, -14, 8, -7, -6, 11], [-8, 3, -10]]",0.99969482421875,0.278472900390625,0.278472900390625,0.99969482421875,0.99969482421875,0.9995615477364902,0.278411865234375,T-,T+,T+,0.987058274942891,0.8552943324503451,443.3914272608913,3576.373005653722,210,190,210,190
"[[4, -12, 5, 6, -14, 11, -16, 2], [-10, 5, -9, 3, -16, -14, 4], [5, 3, -2, 12, -14, -7], [16, -8, 12, 9], [-16, 1, -10, -4, 15, 6, 8, 7, 12, -9, 5, -14], [10, -4, 2], [-14, 11, 15, 7, 3, 8], [14, 13, -8, -7, 12, -4, -11]]",51040,14496,0.77880859375,8,6.625,"[[2, 10, -4], [1, 3, 4, 5, 15, -16, -14, -10], [3, 9, 10, 11, 13, 15], [3, 5, 11, 12, -16, -14, -13, -10, -7, -2], [16, 9, 12, -8]]","[[-15, 4, -1], [1, 2, 4], [8, 9, 3], [-8, 11, -13], [2, 13, 15, 16, -12, -5, -1], [-8, -3, -11, 14], [16, 10, -6, 14], [1, 5, 6, 12, -3], [9, 14, -16, -13, -5, -1], [16, -7, -6, -4], [3, 7, 13, 16, -9], [2, -13, 6, -9], [-10], [-2]]",0.9541015625,0.17974853515625,0.17974853515625,0.9541015625,0.9541015625,0.9372881355932203,0.153045654296875,T-,T+,T+,0.9847669176455088,0.876441045131638,375.6049610520729,3070.195298567701,337,63,337,63
"[[6], [-3, -12, 14, 9, -5], [14, 10, 8, 16, 5, 13, 4, -6, -12, 1, 7], [4, 10, 2, 13, -6, 12, 9, -8, -11, 3], [-13, 5, 8, 6, 12, 4, -1, 15, -2, 10, -11, -16, -9, -7], [-2, 3, 4, -8, 14, -15, 5], [-15, 9, 10, -8, -16]]",30480,35056,0.534912109375,7,7.571428571428571,"[[1, 10, 14, -16, -15, -11, -8, -6], [4, 9, 15, -8, -5], [1, 3, 16, -15, -12, -8, -2], [2, 4, 7, 9, -16, -15, -5], [6]]","[[-6, 12, 5], [-3, -14, -12, 5], [-7, -13, -12, -1], [9, 13, -14, -12, -7], [-6, 4, 15], [-16, -1, -2, 7], [1, 3, 7, -15, -13, -5, -4], [13, -15, -14, -11, -10, -8, -3], [1, 2, 4, 15, -7], [1, 13, 16, -12, -9, -7, -6], [2, 9, 16, -14, -13], [4, 15, 16, -9, -8, -5], [3, 4, 10, 11, -6], [5, 16, -14, -11, -8, -4, -2], [3, 4, 8, 11, 12, 13, -16], [-15, 11, -3, -2], [2, 4, 13, -12, -7], [-6, -5]]",0.9498291015625,0.245635986328125,0.245635986328125,0.9498291015625,0.9498291015625,0.9093174846625767,0.23876953125,T-,T+,T+,0.9829826051445633,0.8791820372528885,421.2360929675018,2990.6391089954145,208,192,208,192
"[[14, 4, -15, -5, 12, -11, -1, 9, -7, -8, 10, 6], [8, -6, -11, 16, -5, 10], [-13, 3, -15], [-16, -10, 13, -12, -4, 14, 3, 11, 7, -15, -5, 6, -2]]",56428,9108,0.86102294921875,4,8.5,"[[1, 2, 4, 8, 10, 12, 13, 14, 16, -11, -9, -6, -5], [-15, 3, -13]]","[[-16, 9, -1], [1, -5, 9], [6, 12, -16, -9, -2], [-7, -12, 4], [3, 5, 12, 14, -16], [2, 7, -13, -11, -8, -1], [11, 12, 14, -8, -4], [-16, 1, 5, -7], [-16, -14, 6, -10], [16, 3, 7], [-11, -10], [9, -11], [-14, -4, -9], [1, 2, 3, 8, 12, 13, 14, 15, -6], [11, 13], [-3]]",0.98614501953125,0.14776611328125,0.14776611328125,0.98614501953125,0.98614501953125,0.9949244304083014,0.135284423828125,T-,T+,T+,0.9964288495540196,0.9210013446733557,88.41655821955727,1955.893293663059,366,34,365,34
"[[-11, -12, 14, 2, 5, -3, -10, 7, 4], [8, 5, 6, 11, 3, -15, 1, -14, 10, -9, 7, -2], [14, 3, 6, -5, -15, -11, 16, 7], [-4, -7, -15, -3, -1, -9, 13, -11, 10, -12, -8, -2, 5, 14, -6], [-1, 11, -16, 8, -2, 6, -5], [-1, -5, 9, -15, 14, -8, 16], [-2, -1, -5, -12, 15, -14, 10, 11], [-8, 10, -11, 12, -9, -14], [2, 10, 3, -6, -13, 5, 11, 12, -8, -7]]",62830,2706,0.958709716796875,9,9.11111111111111,"[[10, 12, 13, -14, -11, -9, -8], [3, 6, 7, 10, 11, 16, -12, -2, -5, -1]]","[[5], [3], [16], [9], [-14], [-4], [-11]]",0.966156005859375,0.048126220703125,0.048126220703125,0.966156005859375,0.966156005859375,0.9301470588235294,0.0166015625,T-,T+,T+,0.9960731670501375,0.9835150794613173,96.57642955633567,405.4297158736057,395,5,395,5
