Used Theory,Total Unique Positives,Total Unique Negatives,Default Accuracy,# Clauses,Mean # Litrals,T+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity of T_MDL,Similarity - Common,Overlap Size,MF Theory,Comp Theory,MDL Theory,Compression of T+,Compression of T-,DL of T+,DL of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[-1, 5, -9, 8, 7, 10, 3], [-9, -10, -3, 5, 2], [6, -10, -4, 9, -8, 11, -5], [11, -1, -10, 8, 6, 2, -9, -3, 12, -4, -5], [6, 9, 4, -11, 5, -10, 1, 8, -7], [-3, -1, -2], [-12, -9, -5, -11, 4, -7, -2], [-2, -6, 10, -12, 8, 5]]",3318,778,0.81005859375,8,6.875,"[[1, 3, 4, -12, -11, -10, -9, -8, -7, -6, -5, -2], [5, 7, 8, 10, -9, -6, -4], [3, 8, 10, -12, -6, -2], [2, 5, -10, -9, -3], [1, 4, 5, 6, 8, 9, 12, -11, -10, -7], [-3, -2, -1]]","[[8, -5, 6], [1, -2, 7], [10, -6, 5], [-7, 5, 6], [9, -10, 7], [-8, -6, -5], [11, -12, -9, -5], [-6, 2, 4, -1], [11, 12, -7, -4, -3], [1, 5, -11, -10, -9], [10, -4, -12, -9], [8, 2, -10], [4, 8, 10, 12, -7], [2, 4, 6, 7, -3], [9, 1], [-5, -11, -10], [-8, 10, 6], [3]]",0.966552734375,0.169189453125,0.169189453125,0.966552734375,0.966552734375,0.9263803680981595,0.1591796875,T-,T+,T+,0.9797927577761348,0.8734951468785475,345.96610968652453,2165.8765409960324,345,55,344,55
"[[-7, -1, -2, -3, 4, 11], [10, -12, 2, -7], [-3, 2, -8, -4], [2, 5, -12, -4, 10, 6, -3, 7, -9, -1]]",3550,546,0.86669921875,4,6,"[[-8, 2, -4, -3], [-7, 2, 10, -12], [4, 11, 12, -2, -10, -7, -5, -3, -1]]","[[2, 10, 12, -9, -8, -6, -4], [8, 12, 5], [1, 3, 6], [2, 11, -10], [2, -5, -12, 7], [4, -1, -9], [12, -10, -9, -8, -4], [-8, 1, 4, -3], [4, 5, 6, -11, -3], [8, -4, -3], [-6, 11, 4, 5], [8, 9, -1, 7], [8, 2, 11], [-6, 3, -11], [-5, -12, 6, -10], [-8, 12, -1], [-2]]",0.98583984375,0.11572265625,0.11572265625,0.98583984375,0.98583984375,1.0,0.1015625,T-,T+,T+,0.9945759690381094,0.9150322428548439,92.6725813245101,1548.5920706483585,351,49,349,48
"[[11], [6, -9, -5], [-8], [9, -5, -6, 7, -11, 2, -8, -1, -4, -3], [3, -5, 7, -10, -2, 1, 11, -8, 12, -9]]",896,3200,0.78125,5,5,"[[-5, 6, -9], [-8], [11]]","[[3, 4, 9, 10, -12, -7, -6, -5, -2], [8, -11, 7], [8, -7, -6, -11], [8, 12, -2], [6, -11, -10, -7, -4, -3], [-7, 10, 4, -11], [2, 3, 8, 12, -9, -6, -4], [1, 2, 3, 6, 9, -12, -5], [4, 5, 6, 7, 8], [3, 12, -11, -10, -7, -2], [3, 5, -12, -11, -1], [2, 12, -4, -3, -1], [1, 4, 5, 12, -11, -9, -6], [1, 9, -11, -6, -5, -4, -3], [4, 8, -12, -1, -5, -2], [1, 2, 4, -12, -11, -3]]",1.0,0.22900390625,1.0,1.0,1.0,1.0,0.22900390625,T+,T+,T+,0.9942255481843395,0.8939128787779836,154.27050924223082,1812.4074390806572,115,285,115,284
"[[-8, 2, -5], [10, -1, -11, 8, -6, -3, 4, -12, 9]]",3576,520,0.873046875,2,6,"[[-8, 2, -5]]","[[9, -4, 6], [1, 4, 9, 10, -11], [-7, 6, -1], [-6, -4, -11, -9], [-8, 1, 3], [-11, -10, -8, -7, 12, -3], [-12, -4], [2, -6, 4, -10], [10, 7], [5], [-2], [8]]",0.998046875,0.1044921875,0.1044921875,0.998046875,0.998046875,1.0,0.1025390625,T-,T+,T+,0.9984611005482643,0.9154027380254929,26.296580164408052,1484.038837687323,364,36,363,36
"[[-12], [9, -10, 2, 4, 11, 5, -6, -8, 3, -7, -1], [2, 3, 5, 1, -9, -8], [-11, 8, 12, 7, -6, -9, 5, -2, 10, 4], [5, -6, -7, 9, -3, 8, 1, -4, 2, 11]]",2009,2087,0.509521484375,5,7.6,"[[1, 2, 3, 5, 12, -9, -8], [-12]]","[[1, 4, 9, -10], [9, -11, -10, -1, -7, -6, -2], [4, 5, 6, -11, -2], [5, 6, 7, 10, -4, -3], [1, 2, 3, 7, -6, -5], [5, 9, -10, -6, -4, -1], [1, 2, 4, 11, -3], [2, 6, 7, 10, -12, -5, -4, -3, -1], [2, -10, 8, -7, -6, -3, -1], [-6, 3, 7, 9, 10, -4, -1], [-8, 5, -9], [4, 6, 8, 11, -10, -7, -5, -3, -1], [7, -2, -9], [12]]",0.998291015625,0.200439453125,0.200439453125,0.998291015625,0.998291015625,1.0,0.19873046875,T-,T+,T+,0.9970127461665881,0.8842626488439101,51.02874759007143,1977.043936752492,219,181,219,180
"[[-8, 2], [-6, -11, 3, -10, 7], [1, -7, 12, 2], [12, 11, -4, -7, 2, -3, -8, 9, 6, 10], [1, -4, 10, -3, -2, 8, -11, -6, -9, -5, -12], [-11, -4, 9, 12, 1, -3, 6, -7, -5, -8, 10], [-1, 5, -12]]",2473,1623,0.603759765625,7,6.571428571428571,"[[-12, 5, -1], [-7, 2, 12], [3, 7, -11, -10, -6], [-8, 2]]","[[2, 3, 6, 9, 10, -7, -5, -1], [8, -5, 7], [8, 5, 6, -9], [10, -6, 5], [9, 2, -12, 6], [9, 11, 4, 6], [10, -12, -8, -5, -1], [1, 3, 10, -11, -5], [8, -12, -4, -3], [10, 2, -12, -9], [1, 6, 11, -9, -5, -3], [11, 3, 12, -10], [8, 1, 4, 5], [-10, -8, -5, -3, -1], [5, 6, -10, 9, -4, -3], [8, -7, -6], [-3, -4, -11], [-2]]",0.968017578125,0.30224609375,0.30224609375,0.968017578125,0.968017578125,0.9221967963386728,0.320068359375,T-,T+,T+,0.9712595153263116,0.8039396563584567,490.69690439966746,3380.0730107128056,278,122,278,122
"[[-8, 6, -9, -7, -1, 5, -12, 10, -11, -3, -2], [1, 3, 5, -9, 10, -11, 12, -4, 7, 2, -8], [12, 2, 3, 6, -7, -1, 5, -4, 9, 11], [2, -1, -10, 8, 6, -9, -11, -5]]",4072,24,0.994140625,4,10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,399,0
"[[-4, 1, 7, -8, 6, -10, -2, -12, -3], [4, 2, 9, 10], [7, 2, 11, -12, 10, 1, 4, 8, -9, 5]]",3828,268,0.9345703125,3,7.666666666666667,"[[1, 5, 7, 8, 11, -12, -9, -6, -3], [9, 2, 10, 4]]","[[4], [-4]]",0.99560546875,0.0654296875,0.0654296875,0.99560546875,0.99560546875,0.9734848484848485,0.064453125,T-,T+,T+,0.9958891347833722,0.9570697205702102,70.30196039992576,792.1336935207938,384,16,382,16
"[[-4], [10, 3], [12, 2, -1, 5, 6, 8, 10, -9, 11, -7, -3], [3, 10, 2, 11, -5, 9]]",1535,2561,0.625244140625,4,5,"[[10, 3], [-4]]","[[5, 7, 8, 9, -12, -11, -10, -2, -6, -1], [1, 3, 4, 11, -12, -9, -7, -6], [-3, 12, -11], [-8, 4, 5, 6], [1, 2, 5, 8, 9], [7, 8, -12, -10, -9], [2, 7, 9, -12, -6, -5], [5, 11, -10, -9, -7, -3], [-6, 4, 5, -9], [-8, 1, -11, -10], [2, 8, 12, -9, -5], [2, 5, 6, 7, 8, -12], [3, 5, 7, 9, 12, -10], [1, 3, 8, 9, -11, -2], [10, -12, -9, -7, -6, -3], [6, 8, -12, -11, -7, -3], [4, -3], [7, 9, 11, -1, -8, -6, -5, -2], [-7, 4, 12], [4, -10]]",0.999755859375,0.244384765625,0.999755859375,0.999755859375,0.999755859375,1.0,0.244140625,T+,T+,T+,0.9950140005532159,0.8530611108872731,111.28091117978497,2502.331550073763,166,234,165,231
"[[6, -7, 1, 3, 10], [-10, 7, 5], [11, -9, 1, 7, 12, 10], [-2, -5, -12]]",2896,1200,0.70703125,4,4.25,"[[1, 3, 6, 10, -7], [1, 7, 10, 11, 12, -9, -4], [-5, -12, -2], [5, -10, 7]]","[[-7, 2, 4], [9, 10, 7], [-7, 12, -2], [-9, -1, 7], [-7, -4, -12], [8, 2, 3], [-8, 9, -12, -10], [8, 11, 5], [10, -11, 6, -2], [8, -5, 12, -10], [11, 6, -10], [-8, 1, 2, -6], [4, 5, -11, -8, -1], [8, 1, -12, 6], [9, 4, -2, 1], [5, 9, 11, 12, -4], [3, 11, 12, -9, -8], [-11, -7, 10, -3, -1], [-8, -5, 12, 7], [-11, -10, -1, 9, -2], [8, 10, 3, -5]]",0.9921875,0.29052734375,0.29052734375,0.9921875,0.9921875,0.9940273037542662,0.2861328125,T-,T+,T+,0.9939387478151344,0.7868329105812338,103.88260173497238,3699.9101188073764,307,93,306,93
"[[-3, 7, 11, -12, 4, 8, 9], [-10, 8, -1, 4, -5, -12, 6, -3], [11, 1, -2, -5, 12], [6, 5, -4, 2, -1], [2, 7, -5], [9, -2, -7, 12], [10, 11, 3, -12, 2, -6], [-4, 8, 11, 9, -6, 12, 10], [1, -9, -2, -10, -7, -12, 3]]",2971,1125,0.725341796875,9,5.777777777777778,"[[2, -5, 7], [9, 12, -7, -2], [1, 7, 11, 12, -5, -2], [4, 8, -12, -11, -10, -7, -5, -2], [2, 3, 5, 10, 11, -12, -6], [4, 6, 8, 11, -5, -3], [2, 5, 6, -4, -1]]","[[7, 8, 12, -6, -4, -3, -1], [9, -12, -11], [-5, -2, 7], [8, 4, -9], [10, -4, -11], [3, 4, 12], [4, 6, 11, -5, -3], [1, -4, -3], [3, 6, -10, -9, -1], [-6, 11, 4, -1], [-4, 12, -11, -2], [-7, 2, -5], [3, -12], [2, 6, 7, -12, -11, -10, -4, -3], [-8, -2, -9], [5]]",0.961181640625,0.23876953125,0.23876953125,0.961181640625,0.961181640625,0.9504950495049505,0.221923828125,T-,T+,T+,0.9823309113297758,0.8611840753051829,332.1092180131002,2404.239031466486,331,69,331,69
"[[2, 7, -8, -6], [8, 3, 9], [7, -12, -8, 11, 4, 9], [3, -6], [-4, -10, -5], [-6, 7, -8, 1, 11]]",2288,1808,0.55859375,6,3.8333333333333335,"[[8, 9, 3, 6], [4, 7, 9, 11, -8], [2, 4, 9, 10, -12, -8, -6, -5], [2, 7, 12, -9, -8, -6, -1], [-6, 3], [-5, -4, -10], [1, -6, 7, -8, 10, 11, -2]]","[[-3, 5, -11], [-8, 6, -9], [11, 12, -3], [1, -12, 6], [8, 10, -9, -4, -2], [2, 5, -1, -10], [-5, -12, -3], [7, -11, -10, -9, -6, -2], [-8, -7, 4, -1], [4, 7, 11, 12, -5], [7, 5, -10, -9], [-7, 11, -12, 5], [-12, -11, -9, -7, -5], [2, 3, 8, 9, 11, -12, -10, -4], [10, 12, 6], [1, 3, -11, 9, 10, 12], [8, 4, -1], [3, -11, -10, -7, -5, -4, -1], [-8, 9, 10], [1, -3]]",0.96875,0.311279296875,0.311279296875,0.96875,0.96875,0.967400162999185,0.299560546875,T-,T+,T+,0.9805115389173409,0.7971625209041162,334.75794061539375,3484.187719787413,270,130,268,130
"[[3], [-11, -1, 3, -2, 7]]",2048,2048,0.5,2,3,[[3]],"[[1, 2, 4, 7, 9, -11, -8, -6], [1, 4, 5, -11, -9, -8, -7], [5, 9, -11, -10, -6, -4], [8, -11, 6, 7], [-8, 10, -1, -9], [2, 4, 9, -8, -7], [8, 9, 11, -5, -1], [9, 5, -2], [5, 7, 10, -9, -6], [-9, -7, -6, -4, -1], [2, 8, 10, -9, -1], [1, 8, -10, -9, -7, -4], [5, 7, -1, -9, -2], [6, -9, -8, -5, -4], [1, -6, 4, -9, 8, 10, 11], [2, -8, 9, -6, 11, -4], [8, 1, -5], [-9, 3, -10, 7, -8, -6, -5], [-5, 4, -10, 7, 9, 11], [-7, -2, 6], [-3]]",1.0,0.322265625,0.322265625,1.0,1.0,1.0,0.322265625,T-,T+,T+,0.998876026795983,0.8309998624250852,17.046355351412494,2563.0828112660756,244,156,239,155
"[[-2, 10, 12, -6, 9, -5, 4, -3, 7, -1], [5, 8, -6, 4, -1, -3, 12], [2, -12], [-7, -4, -8], [-1, 3, 4, -8, 10, -2, 11], [8, 9, -10, -12, 5], [4, -12, 5, -1, 7, -8, -9]]",2542,1554,0.62060546875,7,5.857142857142857,"[[-8, -7, -4], [4, 5, 9, -7, -1], [9, 11, -12, -7, -4], [4, 5, 6, -12, -10, -9], [2, -12]]","[[8, -5, 12], [-7, 4, 12], [11, 3, -1], [1, 5, -7], [1, -6, -12, 7], [10, -11, 6], [8, 11, -10, -9, -5], [8, 2, 5, -9], [-8, 4, 5, -1], [2, 5, 8, 10, -7], [3, 6, -12, -7, -5], [-3, -11, -1, 7], [12, 7], [3, -12, 5, 6, 7], [-8, -5, -11], [-2]]",0.94091796875,0.306640625,0.306640625,0.94091796875,0.94091796875,0.8992125984251969,0.31005859375,T-,T+,T+,0.9794984001234658,0.7890613127922365,349.5965255501246,3618.253960406595,287,113,287,113
"[[12, 4, 2, 9], [3, 12, -1, 9, 6, -11, 5, -10, -2, 4], [-4, 7, 6], [-10, 1], [-5, -1, 4, 9, 3, 6, 10, 7], [4]]",1152,2944,0.71875,6,4.666666666666667,"[[6, 7], [1, -10], [4]]","[[2, 3, 8, -12, -10, -9, -7, -1], [2, 8, 12, -11, -10, -9, -7, -5, -3, -1], [1, 10, -12, -11, -9, -8, -6, -5, -3, -2], [2, 5, 7, 8, -12, -10, -9], [7, 8, -11, -9, -5, -4, -3, -2], [5, 7, 8, 9, 12, -11, -10, -2, -6, -3, -1], [-6, -12, -4], [12, -4, -3], [-7, -4, 6], [5, 10, 11, -9, -4], [2, 3, 11, -10, -9, -5], [5, -11, -9, -3, -2], [11, -8, -5, -3, -1], [2, 9, 10, -11, -5, -3], [3, 10, -12, -1, -8, -6, -2], [3, 8, 11, -12, -4], [-6, -4, 12, -1], [3, 5, -10, -9, 6, 11, -2], [1, 5, 6, 9, 11, -8, -7, -3], [10, 3, 12, -2]]",1.0,0.241455078125,1.0,1.0,1.0,1.0,0.241455078125,T+,T+,T+,0.9973660896126723,0.8216570106198439,45.023344899217655,3048.5463590001104,138,262,138,258
