4 8 13 17 21 29 31 35 39
4 9 12 18 21 25 33 35 39
4 8 13 17 22 29 31 35 42
3 9 10 19 21 25 33 37 39
4 8 13 17 22 29 31 35 39
4 9 10 17 23 25 34 35 39
2 9 10 16 24 25 30 35 39
4 8 12 17 21 28 32 35 39
3 8 13 17 21 29 31 35 39
3 9 10 19 23 26 32 37 41
3 9 10 19 22 25 31 37 39
4 8 13 17 20 26 31 37 39
3 9 10 19 23 25 31 37 39
3 9 10 19 22 26 31 37 39
4 9 10 19 21 29 30 37 39
4 9 10 19 21 25 34 35 39
4 7 13 17 22 29 31 35 42
4 8 13 17 21 27 33 35 42
4 8 13 18 20 29 31 35 42
4 8 13 17 21 26 31 35 39
3 8 13 17 21 28 31 35 39
4 8 13 17 22 29 31 35 42
4 9 10 19 23 25 31 37 39
3 6 10 17 24 29 31 35 39
4 8 11 19 21 29 33 37 42
4 7 13 17 22 29 31 35 39
5 8 10 18 21 27 34 35 39
4 8 13 17 21 29 31 35 42
4 8 13 17 21 26 31 35 39
4 8 13 17 22 26 31 35 39
4 7 12 17 23 28 32 35 42
3 9 11 18 24 25 30 35 39
4 8 13 17 22 28 30 35 39
3 8 13 17 21 28 31 35 42
3 7 13 18 22 29 30 35 42
4 8 13 17 22 28 31 35 39
3 8 13 17 21 28 31 35 39
4 9 14 17 20 26 33 35 39
4 9 14 17 20 26 32 35 39
4 8 12 17 21 25 33 35 39
4 8 13 17 21 29 31 35 39
3 9 12 19 20 29 30 37 39
4 9 14 17 20 26 33 35 39
3 9 10 19 23 25 31 37 39
4 6 11 18 21 28 34 35 39
4 9 10 19 23 25 31 37 39
4 8 13 17 23 28 31 35 42
4 7 13 18 22 29 31 35 39
5 9 13 17 20 26 33 35 42
5 9 11 17 20 27 31 37 39
4 8 14 17 20 26 33 35 39
4 9 13 15 21 26 31 35 39
4 9 10 19 21 25 33 35 39
3 9 10 19 22 25 31 37 39
4 9 13 17 21 26 31 35 39
4 7 11 19 21 29 33 35 39
3 9 10 19 21 26 32 37 39
3 9 10 19 23 26 33 37 39
4 8 13 17 21 29 32 35 42
3 9 10 19 23 25 31 37 39
4 8 13 17 21 29 31 35 39
4 7 13 17 22 29 31 35 39
3 8 10 19 20 29 30 35 39
4 8 13 17 23 29 30 35 39
4 8 13 17 22 29 30 35 39
3 8 13 17 21 28 31 35 39
3 9 10 19 22 25 31 37 39
3 9 10 19 23 26 32 37 42
4 9 14 17 20 25 33 35 39
4 8 10 18 23 26 34 35 42
3 6 13 17 22 29 31 35 39
4 8 13 18 21 28 31 35 41
3 9 10 19 22 26 32 37 39
4 8 13 17 21 29 31 35 42
4 8 12 17 22 28 32 35 42
4 7 13 17 22 29 31 35 39
4 8 13 17 21 27 33 35 42
4 8 12 17 21 28 32 35 39
3 8 10 19 23 29 33 35 39
4 8 13 17 20 26 33 35 42
4 8 13 17 21 26 33 35 39
2 8 13 17 22 29 31 35 42
4 7 10 18 23 27 34 35 39
4 8 13 17 23 28 31 35 39
4 7 13 17 22 29 31 35 39
4 9 13 17 20 28 31 36 39
4 7 13 17 22 29 31 35 39
4 7 13 17 21 29 31 35 39
4 8 13 17 21 28 31 35 39
4 9 13 17 20 27 32 35 42
4 6 11 18 23 29 34 35 39
4 8 13 17 21 26 33 35 39
4 8 13 17 22 29 30 35 39
4 9 12 18 21 25 33 35 39
4 8 13 18 21 28 31 35 39
4 8 13 18 21 29 31 35 39
3 8 13 19 21 29 31 35 42
4 8 13 17 21 29 30 35 39
4 7 13 17 22 29 31 35 39
4 8 13 18 21 29 31 35 39
3 9 10 19 23 25 31 37 42
4 7 13 17 23 29 31 35 41
4 9 13 19 20 29 30 37 39
4 9 10 19 23 25 31 37 39
4 8 13 17 22 29 31 35 39
3 7 13 18 22 29 30 35 42
4 8 14 17 20 27 33 35 42
4 8 10 19 22 28 34 35 39
4 9 13 17 21 28 31 35 39
3 9 11 19 22 25 31 37 39
4 9 10 19 22 25 31 37 39
4 8 13 18 21 28 31 35 42
3 9 10 19 23 25 31 37 41
2 8 12 19 21 29 30 37 39
4 8 10 18 21 27 34 35 39
4 8 13 17 21 26 33 35 39
4 9 14 17 20 25 33 35 39
4 7 13 17 23 29 31 35 39
4 7 13 17 22 29 31 35 39
4 9 10 19 22 25 31 37 42
4 9 13 17 20 26 33 35 39
3 8 13 17 22 28 31 35 39
4 8 13 17 21 27 33 35 42
4 8 13 17 21 26 33 35 41
4 8 13 17 21 26 31 36 42
4 8 13 17 21 29 31 35 39
