Used Theory,Total Unique Positives,Total Unique Negatives,Default Accuracy,# Clauses,Mean # Literals,T+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity of T_MDL,Similarity - Common,Overlap Size,MF Theory,Comp Theory,MDL Theory,Compression of T+,Compression of T-,DL of T+,DL of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[7, -1, -5, 9, -8, -14, -12, -4, 3, -10, -2, -6, 13], [6, -7], [9, -8, -13, 14], [-14, 7, -12, 11, -1, 8, -6, -2, -9, 3, 10, 4], [-9, -6], [-10, 9, -14, 5, 8, -2, 7, 3, 11, 13, -12, -1, -4], [-9, 5, -14, -4, 11, -7, 13, 10, -12, 3, -1, 2], [14, -12, -4]]",6588,9796,0.597900390625,8,7.625,"[[-12, -4, 14], [-8, -13, 14], [-6, -9], [-7, 6]]","[[-10], [10]]",0.988037109375,0.402099609375,0.402099609375,0.988037109375,0.988037109375,0.999375,0.390625,T-,T+,T+,0.994613946595764,0.8213255254142673,75.15149734606216,2493.041434026261,337,63,336,63
"[[-2], [14, -10, -2, 7, -12, 6, -13, -1, -5, -11], [-4, 2]]",4096,12288,0.75,3,4.333333333333333,"[[-4], [-2]]","[[-8, 11, 5], [12, -14, -13, -6, -3], [-14, 5, 6, -9], [-5, 12, -9], [7, 11, 12, -13, -1], [1, -11], [13, -10], [-7, -5, -3], [5, 7], [8, -9], [-6, -5], [10, -14, 13, -1], [-7, 11, -10], [-5, -11], [4], [13, 5, 6, 12, -3, -1], [-6, 13, -9], [-13, 14], [-12], [2], [1, -14, 3, 6, 8, -7], [-8, 9], [-11, 6, 8, -7, 13, -1]]",1.0,0.25238037109375,0.25238037109375,1.0,1.0,1.0,0.25238037109375,T-,T+,T+,0.9979968155139227,0.606525321712558,27.950393783825064,5490.1444567565295,230,170,229,170
"[[9], [-2, 12, -7, -4, 5, 6, -8, 13, -10, -14], [-8], [14, 9, -5, -11, 6, -7, 12, -2, -8, -1]]",4096,12288,0.75,4,5.5,"[[-8], [9]]","[[-6, 5, -1, -2], [-4, -5, -12, 13], [-4, -1], [-6, -5], [-6, -10], [-7, -14, 3], [4, -10], [5, 12, -3, 14], [1, -3, 6, -5, 13], [3, 5, -10, 11, 13], [-14, -1], [10, -12], [2, -3], [-9], [-13], [7], [8], [-11]]",1.0,0.25164794921875,0.25164794921875,1.0,1.0,1.0,0.25164794921875,T-,T+,T+,0.9979968155139227,0.5580402106525011,27.950393783825064,6166.656258939488,220,180,219,180
"[[-5, 7, -12, -13, 2, 1, -4, 6, -3, 10, 14, 9], [-8, -9, 14], [8], [1, -13, 7, 4, -9, 2, -3, -14]]",6110,10274,0.6270751953125,4,6,"[[14, -9], [8]]","[[2, 7], [1, 5], [-8], [-5], [-3], [-10], [9], [-13], [-14], [-12], [-2]]",0.9979248046875,0.3734130859375,0.3734130859375,0.9979248046875,0.9979248046875,0.9944733420026007,0.37548828125,T-,T+,T+,0.9976599384024964,0.6858085120095201,32.650833501966154,4383.90765997628,280,120,279,120
"[[-2, 10, -11, 4], [11, -2, -1, 5, -8, 13, 14], [-4]]",7104,9280,0.56640625,3,4,"[[10, -11, -2], [-4]]","[[-13, 14], [11], [-12], [-6], [-5], [4], [7], [9], [-3], [-14], [1]]",0.99609375,0.43408203125,0.43408203125,0.99609375,0.99609375,0.9910813823857302,0.43798828125,T-,T+,T+,0.9973313374596358,0.7082617554263794,37.23579600268731,4070.6179956507326,292,108,291,108
"[[-10, 1, -12, 14, -8, 11], [-5, -6, 13], [1, 14, 5, 3, 11, -12, 6, 4, 9, 2], [9, -8], [-6, -2, 8, -13, 12, 7, 1, 3, -9, 11, -5, -14, -4], [-7, 2, -6, 4], [-2, 14, 12, 1, -9, -8]]",9836,6548,0.600341796875,7,6.285714285714286,"[[-8, 9], [1, 2, -13, 4, -7, 11], [-6, -5, 13]]","[[-6], [6]]",0.94482421875,0.600341796875,0.600341796875,0.94482421875,0.94482421875,0.9229166666666667,0.64453125,T-,T+,T+,0.9946938186812018,0.9109754611562835,74.03704370694788,1242.1576416947687,368,32,367,32
"[[3, 2, -4, -8, 7, -6, 14, 1, 5, -12], [9, -10, -4, -1], [9], [10, -13, 3, -7, -14], [2]]",3968,12416,0.7578125,5,4.2,"[[2], [9]]","[[-7, -13, 14], [6, 12, 13, -8, -4], [-5, -11], [-14, 5], [3, -13], [-10, 5, 6, 7], [11, 14], [-3, -14, -8, 9, -7], [11, 4], [-8, 5], [10, -14], [4, 13], [-6], [-1], [8, 9, -13, -4], [-12], [-9], [-2]]",0.9921875,0.242919921875,0.242919921875,0.9921875,0.9921875,0.9688412852969815,0.250732421875,T-,T+,T+,0.9979968155139227,0.5674571392641835,27.950393783825064,6035.2620390061475,226,174,225,174
"[[-1, -13, 8, 6, 3], [9, -1, 10, -2, -14, -11, -7, 8, -12]]",15844,540,0.967041015625,2,7,"[[3, 6, 8, -14, -13, -1]]","[[9], [-9]]",0.982666015625,0.967041015625,0.967041015625,0.982666015625,0.982666015625,0.982390873015873,0.984375,T-,T+,T+,0.9970922075543608,0.9903916092866761,40.57237087353907,134.06568687647462,398,2,397,2
"[[-1, 12, 3, 5, -9, 11, -6, 14, -4, 13, 10], [12, 2, -11, 3, -6, 7, 1, -5, -4, 10]]",16360,24,0.99853515625,2,10.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,399,0
"[[-1, -10], [-11, 2, 14, -10, -5, -3], [-9, 13], [-8, 6, 4, 14, -13, -2, -1], [-2, 13, 11, 9], [10, 7, -2, -12, 13, 11, 9], [12, 5, 2, 6, -14, -10], [10, 3], [12, 2, -14, 1, 5, 6, 11, -10, 13, -9, -7]]",5408,10976,0.669921875,9,5.222222222222222,"[[13, -9], [11, 13, -2], [10, 3], [-10, -1]]","[[6], [-6]]",0.986328125,0.330078125,0.330078125,0.986328125,0.986328125,0.9602272727272727,0.34375,T-,T+,T+,0.9949425475386245,0.7674336173415993,70.56653484534101,3244.994168715449,318,82,317,82
"[[-10, 2, 13], [3, 13, -4], [-6, 7, -11, 1, 3], [12, -3, -10, -7, 5, 6, -2], [-8, -4, 6, -5, -14, -2], [-7, 3, 14, -12, 13, 4, 8, -10], [8, 1, -4, -5, 2, -11, 3, 12, -6, 7]]",12096,4288,0.73828125,7,6,"[[3, -4, 13], [2, 13, -10]]","[[1], [-1]]",0.95703125,0.73828125,0.73828125,0.95703125,0.95703125,0.945,0.78125,T-,T+,T+,0.9966658594053489,0.9590656652964303,46.521198221549554,571.155968007796,387,13,386,13
"[[-10, -12, 7, -8, 2, 5, -6, 3, -11], [2, 7, -5], [-9, -2, -7, 11], [6, 10, -11, 3, -12, -2, 9, 4], [6, -8, 11, 1, -13, 5, -3, 14, -4], [-12, 11, -7, 1, 6, 13, 2, 5, 9, -3, 14], [12, -3, 9, 6, -13, -4, 10, 14], [1, 7, -14, -4, -2, -3, 6, 12, -8, -10, -5, -9]]",13124,3260,0.801025390625,8,8,"[[2, -5, 7]]","[[9], [-9]]",0.926025390625,0.801025390625,0.801025390625,0.926025390625,0.926025390625,0.9154575892857143,0.875,T-,T+,T+,0.9980204167530021,0.9738722638652967,27.6210861585721,364.5597890361552,392,8,391,8
"[[8, 14, -5, 13, -4, -6, -12, 1, -7, 9], [-10, -2, 14, -13, 6, 12], [6, -4, 13, -5, 11, 10, -7, 3, -12], [-8, 14, -2, 12, 11, 4, -10, -7], [3], [-3, 5, -6, -12], [4, 12, 5, -8, -9, 11, -13, 3, 2, 1, 10, -7, -14], [-11, 12, -13, 9]]",6528,9856,0.6015625,8,6.875,"[[-6, -12, 5], [3]]","[[-8], [8]]",0.9609375,0.3984375,0.3984375,0.9609375,0.9609375,0.9107142857142857,0.4375,T-,T+,T+,0.9973313374596358,0.7214421558402084,37.23579600268731,3886.7121275914114,296,104,295,104
"[[6, -4, -14, -11, 8, 5, -3, 2, 1, -9, 10], [-12, 4, 13, 3, 14, -7, -6, 5, -9, 2, 10, -1, 11], [-7, -12, 4, 6, -5, -14, 1, -2, 8, 3], [1, 12, 11, -3, 6, 14, -8, 10, -9], [8, -7, -3, -6], [-7, -1, 14, -5, 9, -10, -8]]",15174,1210,0.9261474609375,6,9,"[[1, 8, 9, -7, -6, -3, -2]]","[[9], [-9]]",0.9339599609375,0.9261474609375,0.9261474609375,0.9339599609375,0.9339599609375,0.9334399606299213,0.9921875,T-,T+,T+,0.9968055304504072,0.9948023459643299,44.57237087353907,72.52276465736414,399,1,398,1
"[[-6, -4], [-1, -13, 3, -11], [10, 11], [-1, 5, -6, 7, -14, 10, -8, -9, 3, -12]]",8446,7938,0.5155029296875,4,4.5,"[[-6, -4], [3, 4, -13, -11, -1], [10, 11]]","[[1], [-1]]",0.9842529296875,0.5155029296875,0.5155029296875,0.9842529296875,0.9842529296875,0.9703584558823529,0.53125,T-,T+,T+,0.9953212751298417,0.86426049013541,65.28215620478441,1893.9707146835024,352,48,351,48
"[[-8, 1, 9, 10, -12, 5, -13, -4, -7], [11, -13, -4, 9, -14], [13, -4, 10, -11, -9, -6], [10], [-6, -5, -11, 13, 14, 8], [6, -1, -12]]",6816,9568,0.583984375,6,5,"[[1, 3, -14, -5, -4], [-12, -1, 6], [10]]","[[-14], [14]]",0.966796875,0.416015625,0.416015625,0.966796875,0.966796875,0.9537037037037037,0.421875,T-,T+,T+,0.9953295512984074,0.7410727566296521,65.16667898736448,3612.8067403984055,301,99,301,98
"[[10, -4, -2, -9, -7, 5, 3, 11, -12, -1, -6, -8], [-6, -14, 4, 7, 3, -1, -10, -11, -13], [-6], [11, -4, 14], [-4, -10, 14, 5, 3, 7, 2, 11, 12, 8, -6, 13], [2, 5, 1, -8, -12, -13]]",7056,9328,0.5693359375,6,7.166666666666667,"[[11, -4, 14], [-6]]","[[-14, 3], [-5], [-1], [6], [-9], [-10], [-12], [2], [11], [-8], [14]]",0.9931640625,0.43115234375,0.43115234375,0.9931640625,0.9931640625,0.9843924191750278,0.43798828125,T-,T+,T+,0.9973313374596358,0.7144865578733247,37.23579600268731,3983.7634493880764,285,115,285,114
"[[8, -6, 10, -3, 12, 5, 13, 7, -1, 4], [6]]",8176,8208,0.5009765625,2,5.5,[[6]],"[[2], [-2]]",0.9990234375,0.4990234375,0.4990234375,0.9990234375,0.9990234375,0.998046875,0.5,T-,T+,T+,0.998595823746903,0.7411333133197517,17.94277759516109,3307.8378698227616,305,95,305,95
