Used Theory,Total Unique Positives,Total Unique Negatives,Default Accuracy,# Clauses,Mean # Literals,T+,T-,Similarity of T+,Similarity of T-,Similarity of T_MF,Similarity of T_Comp,Similarity of T_MDL,Similarity - Common,Overlap Size,MF Theory,Comp Theory,MDL Theory,Compression of T+,Compression of T-,DL of T+,DL of T-,# Sampled Positives,# Sampled Negatives,# Unique Sampled Positives,# Unique Sampled Negatives
"[[7, -1, -5, 9, -8, -14, -12, -4, 3, -10, -2, -6, 13], [6, -7], [9, -8, -13, 14], [-14, 7, -12, 11, -1, 8, -6, -2, -9, 3, 10, 4], [-9, -6], [-10, 9, -14, 5, 8, -2, 7, 3, 11, 13, -12, -1, -4], [-9, 5, -14, -4, 11, -7, 13, 10, -12, 3, -1, 2], [14, -12, -4]]",6588,9796,0.597900390625,8,7.625,"[[-6, -9], [-12, -4, 14], [-8, -13, 14], [-7, 6]]","[[-6, -14], [3], [7], [9], [-8], [13], [5], [-2], [-10], [12]]",0.988037109375,0.403564453125,0.403564453125,0.988037109375,0.988037109375,0.9993773349937733,0.39208984375,T-,T+,T+,0.9729488856157789,0.7377020862327941,433.86745553883713,4206.944188062867,297,103,297,103
"[[-2], [14, -10, -2, 7, -12, 6, -13, -1, -5, -11], [-4, 2]]",4096,12288,0.75,3,4.333333333333333,"[[-4], [-2]]","[[-8, 2, 10, -12], [5, 9, -8, -7, -6], [-8, 1, 13, 9], [7, -14, -12, -8, -3, -1], [9, -14, -10, -7, -3], [3, 8, 10, -12, -7], [1, 5, 8, 14, -13, -12, -11], [-7, -14, -6, -1], [1, 10, -12, 7], [1, 6, 7, -14, -11, -3], [6, 8, 13, -11, -9], [3, 8, -14, -13, -11, -9], [-8, 2, 11], [2, -6, 3], [-14, 4], [-7, -11], [2, -5, -9], [9, -6, 13], [2, 6], [1, 11, -3, 7], [-8, -13, 12, -10], [1, -13, -3, 9], [1, 4], [-7, 5, -12, -3], [4, 13, -1, 7], [9, 3, 4], [2, 13, 11, 5], [8, -7, -13, -9], [8, 10, -14, 6], [-8, 10, 4], [11, -5, -10, 6], [1, 6, 9, 10, -5, -7], [-12, -10, 8, -6, -5], [-13, -5, 7, 9, 11], [10, 5, -1], [-9, 6, -10, 8, -7, 12], [-14, -4, 5, -11, 12, -3], [-6, -13, 4], [3, 5, 14], [1, -14, -10, -6, 13]]",1.0,0.29864501953125,1.0,1.0,1.0,1.0,0.29864501953125,T+,T+,T+,0.9982573265413713,0.7079966160076671,27.950393783825064,4683.384330199052,184,216,184,216
"[[9], [-2, 12, -7, -4, 5, 6, -8, 13, -10, -14], [-8], [14, 9, -5, -11, 6, -7, 12, -2, -8, -1]]",4096,12288,0.75,4,5.5,"[[-8], [9]]","[[-7, 5, -12, -3], [2, 8, 11, 12, 14, -7, -4, -3, -1], [5, 12, -14, -13, -11, -6, -3], [-5, 6, -2, 7], [-5, 11, 6, -10], [5, 7, -13, -4, -3], [-7, -14, -6, -1], [4, 10, 12, -14, -13, -2, -1], [3, 7, -13, -2, -5, -4, -1], [4, 5, 7, 13, -12, -3, -1], [5, 7, 10, 13, -11, -1], [2, 5, -13, -7, -6, -4, -1], [8, -9], [-14, -5, -10], [10, 13, -2], [8, -14, 12], [10, -2, 7], [-7, -14, 12, -4], [7, -10, -6, -5, -3], [-11, 14, -9], [8, 4, -10], [-4, -12, -3, 6], [10, 11, -1, -9], [1, 6, 7], [2, 5, 12, 14, -10], [10, 11, 13, -14, -5], [4, 7, -14, -11, -6], [7, 8, -12, -6, -4], [5, 13, 11, -3], [-5, -12, -1, -9], [10, 3, 5, -2], [1, 10, -12, 7], [-7, -11, 13], [8, -13, 5], [-7, 5, 6], [8, 3, -12], [2, -6, 12, 13, -1], [1, -6, 13], [1, -12, -2], [3, -13, -9, -5, 12], [3, 6]]",1.0,0.3045654296875,1.0,1.0,1.0,1.0,0.3045654296875,T+,T+,T+,0.9982573265413713,0.7010130567670331,27.950393783825064,4795.39225103007,176,224,176,224
"[[-5, 7, -12, -13, 2, 1, -4, 6, -3, 10, 14, 9], [-8, -9, 14], [8], [1, -13, 7, 4, -9, 2, -3, -14]]",6110,10274,0.6270751953125,4,6,"[[14, -9], [8]]","[[1, 3, 5, 13, -10, -6], [2, 3, 6, -14, -9], [1, 3, -13, -9, -5, -2], [5, 7, 10, 13, -11, -1], [-6, -14, 13], [1, 9], [-7, -11], [-14, -1], [-3, 7], [-13, 6], [10, 3, -2], [9, 11, 7], [4, -2, -1, 6], [-14, 12, -4], [9, 12, 14], [4, 7, -12, -11, -6], [-7, 3, 4], [-5, 6, -2, 7], [-3, 5], [-13, -4, -1], [11, -5, 6, -10], [2, 10, -4], [-10, -5, 9, 11, -3], [1, 10, 7], [-8]]",0.9979248046875,0.389892578125,0.389892578125,0.9979248046875,0.9979248046875,0.9947056991591404,0.3919677734375,T-,T+,T+,0.9979642597744398,0.7259319532085485,32.650833501966154,4395.723015953291,258,142,258,142
"[[-2, 10, -11, 4], [11, -2, -1, 5, -8, 13, 14], [-4]]",7104,9280,0.56640625,3,4,"[[10, -11, -2], [-4]]","[[7, -13, -10, -6, -5, -3, -2], [-5, 11, 6, -10], [8, 9, 10, 14, -13, -5, -2], [9, -14, -10, -7, -3], [6, 8, 9, 10, 11, 13, -14, -7, -1], [8, 9, -11, -10, -2], [1, 10, -12, 7], [-7, -14, -6, -1], [1, 6, 7, -14, -11, -3], [6, 8, 13, -11, -9], [2, 5, 11, 13, -3], [-8, 2, 11], [1, 9, 11, 12, -10, -2], [-14, 4], [-6, 13], [2, -5, -9], [1, 11, -3], [-7, 5], [-8, 10, -12], [-13, 14, 6], [-5, 6, 7], [8, -7, -6, -13], [1, -3, 14, -10], [9, 3, 5, -1], [8, 3, -12], [2, 3, 12, 7], [9, 10, 11, 7], [-8, -14, -12, -3], [-14, 5, -6, 12, -3], [1, 2, -14, 9, -6, -3], [5, 7, -8, 9, -6, -2], [-8, 1, 13], [-7, -11, 13], [3, 6], [10, 5, -1], [1, 3, -2, 11, 14], [11, 1, -5], [3, -13, -11], [-3, 5, -10, 9, 11, 12, 13], [-9, -2, -1], [4, -3]]",0.99609375,0.4422607421875,0.4422607421875,0.99609375,0.99609375,0.9912448700410397,0.4461669921875,T-,T+,T+,0.9976783928732215,0.6770792988259079,37.23579600268731,5179.261045191666,253,147,253,147
"[[-10, 1, -12, 14, -8, 11], [-5, -6, 13], [1, 14, 5, 3, 11, -12, 6, 4, 9, 2], [9, -8], [-6, -2, 8, -13, 12, 7, 1, 3, -9, 11, -5, -14, -4], [-7, 2, -6, 4], [-2, 14, 12, 1, -9, -8]]",9836,6548,0.600341796875,7,6.285714285714286,"[[1, 2, 3, 11, 14, -13, -12, -10, -8, -7, -6, -4], [-8, 9], [-6, -5, 13], [2, 4, 8, -7, -6]]","[[-3], [3]]",0.9676513671875,0.600341796875,0.600341796875,0.9676513671875,0.9676513671875,0.9488713100520934,0.6326904296875,T-,T+,T+,0.9924078920827595,0.8388084161887484,121.76831229366222,2585.3198256134083,341,59,341,59
"[[3, 2, -4, -8, 7, -6, 14, 1, 5, -12], [9, -10, -4, -1], [9], [10, -13, 3, -7, -14], [2]]",3968,12416,0.7578125,5,4.2,"[[2], [9]]","[[-7, 5, -12, -3], [1, 4, 6, 7, 14, -13], [5, 6, 11, 14, -8, -4, -2], [-5, 6, -2, 7], [7, -13, -10, -6, -5, -3, -2], [-5, 11, 6, -10], [3, 8, 14, -12, -10, -6], [1, 3, 4, 11, 13, -7, -5], [1, 3, 5, 13, -10, -6], [3, 8, 10, -12, -7], [4, 8, 11, -14, -10], [5, 7, -13, -4, -3], [-7, -14, -6, -1], [7, 8, 11, -13, -12, -6, -4], [4, 5, 7, 13, -12, -3, -1], [5, 6, 8, 10, -13, -1], [5, 7, 10, 13, -11, -1], [5, 11, 12, 13, -10, -2, -3, -1], [-2, -9], [-11, 6], [-14, 12], [1, -3], [-6, -14, 4, 7], [3, 13, 14, -2], [-7, 5, -1, 6], [3, 6, 11, -13, -10, -4], [11, -4, 13, -5], [10, 3, 5, -2], [3, 7, 14, -1], [-4, 6, -9], [-7, -5, -11], [7, -14, -12, -8, -3], [4, 6, 10, -14, -5], [1, 10, -12, 7], [3, -13, -4, -1], [1, 11, -12, -2], [-8, 11, 12, 6], [-7, -11, 13], [1, 13, 3, 10, 12, -4], [8, -13, -9], [-8, -5, -4], [4, -12, 7, 10, 14]]",0.9921875,0.28839111328125,0.9921875,0.9921875,0.9921875,0.9736245621265197,0.29620361328125,T+,T+,T+,0.9982573265413713,0.7033749549321433,27.950393783825064,4757.510235059001,191,209,191,209
"[[-1, -13, 8, 6, 3], [9, -1, 10, -2, -14, -11, -7, 8, -12]]",15844,540,0.967041015625,2,7,"[[3, 6, 7, 8, -13, -1]]","[[-3], [3]]",0.982666015625,0.967041015625,0.967041015625,0.982666015625,0.982666015625,0.982390873015873,0.984375,T-,T+,T+,0.9974703614402789,0.9919270324590483,40.57237087353907,129.48072437575348,398,2,398,2
"[[-1, 12, 3, 5, -9, 11, -6, 14, -4, 13, 10], [12, 2, -11, 3, -6, 7, 1, -5, -4, 10]]",16360,24,0.99853515625,2,10.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,400,0,400,0
"[[-1, -10], [-11, 2, 14, -10, -5, -3], [-9, 13], [-8, 6, 4, 14, -13, -2, -1], [-2, 13, 11, 9], [10, 7, -2, -12, 13, 11, 9], [12, 5, 2, 6, -14, -10], [10, 3], [12, 2, -14, 1, 5, 6, 11, -10, 13, -9, -7]]",5408,10976,0.669921875,9,5.222222222222222,"[[10, 3], [-10, -1], [13, -9], [11, 13, -2]]","[[-5, 11, 6, -10], [9, 2], [-4, -3], [1, -5], [3, -10], [-4, 5, -2, 6], [-8, 9], [-12, 4], [1, -3, -10], [-7, -11], [10, 11, 4], [-3, 2, 13, -1], [-8, 2, 11], [-14], [-1, 7], [1, 10, -12], [1, -6], [-12, -9, 8, -6, -4, 13], [-13]]",0.986328125,0.33270263671875,0.33270263671875,0.986328125,0.986328125,0.9605286343612335,0.34637451171875,T-,T+,T+,0.995600261366853,0.6882085604866622,70.56653484534101,5000.761025924662,278,122,278,122
